Brand,Interval_Week,Sample_Count,Avg_MPI,Sigma_Randomness,Avg_Heat
Vivo,101,39.0,0.35718851823073167,0.1377649058871203,0.04816922908410047
Vivo,102,37.0,0.3420050426109417,0.16176140244492068,0.05899946592949532
Vivo,103,35.0,0.37452372599925315,0.13725609725726703,0.12635358109005856
Vivo,104,28.0,0.3515414236379521,0.14784281601034002,0.04379121546766588
Vivo,105,25.0,0.31124247711151837,0.15689176379859618,0.09545870959758758
Vivo,106,18.0,0.3446829683250851,0.17243050328684964,0.10253836483591133
Vivo,107,40.0,0.28269461505115034,0.17418911729483808,0.48220783164724706
Vivo,108,20.0,0.31858584377914667,0.1644287871801443,0.07028929702937603
Vivo,109,21.0,0.27584104151243255,0.17841839010916477,0.17230288826283954
Vivo,110,16.0,0.2786739291623235,0.22092299956863062,0.19328328734263778
Vivo,111,11.0,0.32914064960046246,0.1756321195920981,0.30642032013698056
Vivo,112,18.0,0.3862304968966378,0.12980392079063158,0.17886768074499237
Vivo,113,11.0,0.3062541098757224,0.09656374749045622,0.20412683859467506
Vivo,114,4.0,0.35295319929718966,0.13945780302694533,0.08218623045831916
Vivo,115,12.0,0.2627985601623853,0.15568216831219053,0.5727165614565214
Vivo,116,12.0,0.29444025581081706,0.20712907091363827,0.4608514439314604
Vivo,117,22.0,0.3403042869811708,0.15433783640850998,0.17994387007572435
Vivo,118,15.0,0.32812048941850663,0.1844295124085847,0.21129685839017232
Vivo,119,15.0,0.40309891998767855,0.144914044382464,-0.03232865308721862
Vivo,120,11.0,0.3620845316485925,0.15576836107122774,0.3238280415534973
Vivo,121,14.0,0.3938706176621573,0.1514331211220721,0.15927615761756897
Vivo,122,10.0,0.33542477786540986,0.18075583367662837,0.2929614014923573
Vivo,123,13.0,0.37768884286588916,0.16152596439891875,0.11651627604777996
Vivo,124,7.0,0.3178012328488486,0.13515939104275043,0.3833365435046808
Vivo,125,6.0,0.3715151796738307,0.18444664687164436,0.14794221272071204
Vivo,126,10.0,0.46365699768066404,0.06535401874744093,0.20563703011721374
Vivo,127,9.0,0.29647208915816414,0.15681907498480815,-0.00835069517294564
Vivo,128,8.0,0.4095187149941921,0.07831580866266791,-0.1276440816000104
Vivo,129,8.0,0.30485245026648045,0.1790524108594394,0.3745692558586598
Vivo,130,13.0,0.3513610480496517,0.1723559831586386,0.17702273480021036
Vivo,131,11.0,0.4169968366622925,0.0793154510342227,-0.07865995507348668
Vivo,132,11.0,0.34820783815600653,0.20451137740423045,-0.27619741586121643
Vivo,133,16.0,0.41862909495830536,0.10154820442903069,-0.0058395315427333325
Vivo,134,10.0,0.37965066730976105,0.12080325910104228,0.06996213272213933
Vivo,135,18.0,0.4052685271534655,0.11719215097653754,-0.0071190668063031304
Vivo,136,7.0,0.39359318145683836,0.1732076780488524,0.6225570738315582
Vivo,137,4.0,0.43017101660370827,0.18558074269599137,0.06702129542827602
Vivo,138,6.0,0.4053506553173065,0.10692259178706955,0.127286482291917
Vivo,139,4.0,0.32031124085187906,0.22254592232064477,0.19678933173418045
Vivo,140,10.0,0.4108473390340805,0.08187573245402985,-0.15914971977472306
Vivo,141,2.0,0.25797587633132935,0.3648329830728503,0.15370619297027585
Vivo,142,11.0,0.263797155872453,0.23025521295522305,-0.0473594143986702
Vivo,143,12.0,0.3658880429963271,0.0974115765283827,-0.13642519743492207
Vivo,144,7.0,0.3361577285187585,0.18354998959991514,0.05560793993728502
Vivo,145,7.0,0.3763205941234316,0.13930997219414476,0.08643819232072149
Vivo,146,10.0,0.3641211181879044,0.18353652966590103,0.057558831945061686
Vivo,147,12.0,0.39593684176603955,0.1121137762514122,-0.021699422970414176
Vivo,148,13.0,0.38921983482745975,0.1528929388317463,-0.04526489313978415
Vivo,149,8.0,0.3872340954840183,0.15983015455139363,-0.18343978933990002
Vivo,150,5.0,0.3931856542825699,0.13684261356527672,-0.37590005397796633
Vivo,151,5.0,0.348323392868042,0.20406767657365132,-0.044306939840316785
Vivo,152,6.0,0.31693106548239786,0.21726717992652167,0.3039521003762881
Vivo,153,5.0,0.3931212961673737,0.16915377291207287,-0.26092673540115363
Vivo,154,4.0,0.3435552641749382,0.1255264419423998,0.21121565252542496
Vivo,155,3.0,0.4515823523203532,0.075304654204696,0.1285862922668457
Vivo,156,3.0,0.4061434368292491,0.091829688627017,0.10369358956813805
Vivo,157,2.0,0.4377707690000534,0.023868329294174186,-0.0781756900250912
Vivo,158,9.0,0.3141633938584063,0.16132145366887823,-0.16692889192038113
Vivo,159,8.0,0.40436432138085365,0.10047682874562405,0.36628947174176574
Vivo,160,5.0,0.35929807722568513,0.12908159862968832,0.5218682333827018
Vivo,161,2.0,0.4884897321462631,0.02647490114033043,0.1994950771331787
Vivo,162,1.0,0.4887287318706512,,-0.6274424195289612
Vivo,163,4.0,0.3907523211091756,0.19948241219441626,-0.3797621261328459
Vivo,164,7.0,0.4312090447970799,0.04140666804485965,-0.17058377925838744
Vivo,165,5.0,0.449060320854187,0.1252537711324318,-0.04553213864564898
Vivo,166,7.0,0.36613195283072336,0.11723916756073521,-0.025662376412323544
Vivo,167,2.0,0.4617171734571457,0.11407670430173861,-0.23077300190925598
Vivo,168,1.0,0.3395217955112457,,0.9559842944145204
Vivo,169,10.0,0.22639504877733999,0.22006197160217664,0.28303148224949837
Vivo,170,2.0,0.4754174053668976,0.036383814886059955,-0.2354701124131679
Vivo,172,2.0,0.47543808817863464,0.016773054861334964,-0.8128204047679901
Vivo,173,4.0,0.32687779515981674,0.17102468772287358,-0.1374925374984741
Vivo,175,6.0,0.27756922319531435,0.20910921970009266,0.41757428149382275
Vivo,176,3.0,0.35566147168477374,0.19860042188573646,-0.14246654510498047
Vivo,177,3.0,0.37240898609161377,0.18096446195418628,0.2598903762797515
Vivo,180,2.0,0.42479366064071655,0.03617278561556587,0.8265454769134521
Vivo,181,3.0,0.4451117316881816,0.05339645839365802,0.2969220081965129
Vivo,183,1.0,0.4768542647361755,,-0.7700822949409485
Vivo,184,1.0,0.0,,0.0
Vivo,188,1.0,0.4788597822189331,,0.1756744235754013
Vivo,191,1.0,0.4231876730918884,,-0.0289974957704544
Vivo,192,3.0,0.24078725526730219,0.181491139891623,0.07176700358589487
Vivo,193,1.0,0.2889575362205505,,0.0620639100670814
Xiaomi,0,1766.0,0.4687678289410789,0.16167454183851612,0.12046158863052236
Xiaomi,1,419.0,0.4692564876550066,0.16440373034186073,0.14762737886059968
Xiaomi,2,248.0,0.4615297589691416,0.1755419371884279,0.15200714603997767
Xiaomi,3,230.0,0.47580645523317483,0.15362693063059454,0.10317881602955901
Xiaomi,4,179.0,0.4717551678335866,0.17403188190643923,0.10826892439047052
Xiaomi,5,149.0,0.4640235353836277,0.14940935238766104,0.10127960475499198
Xiaomi,6,141.0,0.4440381833622959,0.1776189648052841,0.07414740781095011
Xiaomi,7,140.0,0.4347245033630835,0.1994329783449541,0.04229533314438803
Xiaomi,8,123.0,0.47045800881838895,0.1496337445028992,0.07836601121457128
Xiaomi,9,139.0,0.4591739814487293,0.1669786183027648,0.03831171143880422
Xiaomi,10,102.0,0.4531880945478584,0.17583860337751667,0.1374356910659402
Xiaomi,11,106.0,0.48321300692294006,0.14631429389019737,0.00913504263350986
Xiaomi,12,130.0,0.48110112747750605,0.16229138120070466,0.08329881320779141
Xiaomi,13,108.0,0.4376986986371102,0.1778346937731848,0.004287434948815239
Xiaomi,14,90.0,0.41153671302729183,0.21419568983389567,0.11774556674063205
Xiaomi,15,98.0,0.46538779226949023,0.16370306653714892,-0.002350051678260978
Xiaomi,16,94.0,0.4393175552658578,0.19437924482632946,0.08682484506688853
Xiaomi,17,97.0,0.4305540903557822,0.20079714975340404,0.0112534107582778
Xiaomi,18,89.0,0.4596787364630217,0.16573607891981829,-0.01373266139894389
Xiaomi,19,108.0,0.40817699055359874,0.2057417812693656,0.09650862623971922
Xiaomi,20,143.0,0.4043569056825204,0.19493876424450154,0.1351933367289863
Xiaomi,21,149.0,0.41383345980172187,0.1832860845697032,0.09798118814625996
Xiaomi,22,163.0,0.4161540891038128,0.1978624547499592,0.07391857849491154
Xiaomi,23,115.0,0.43071605002750524,0.20300614195285382,0.04369865667236888
Xiaomi,24,120.0,0.39282026362294953,0.2279868153715943,0.019194140937179326
Xiaomi,25,113.0,0.4480416075186392,0.17539253228435855,0.05730839322560129
Xiaomi,26,81.0,0.47180836656947195,0.16769845043475298,0.0160191944213929
Xiaomi,27,69.0,0.4457055882051371,0.17240018748648717,0.034027506934775825
Xiaomi,28,52.0,0.49550887788287723,0.15416283568587683,0.05780754245531101
Xiaomi,29,70.0,0.44352109969726633,0.17755368113638084,0.05378742002482925
Xiaomi,30,60.0,0.4622859676368535,0.16944283018244494,0.0777650315935413
Xiaomi,31,66.0,0.4785415105465235,0.14768532640035228,0.07662683578603195
Xiaomi,32,62.0,0.4271555302604552,0.19152850807266555,0.08057547934473522
Xiaomi,33,45.0,0.45154011063019023,0.18113113921675456,-0.03807201815976038
Xiaomi,34,76.0,0.4550685523457727,0.15717044551783638,-0.0010184329983435238
Xiaomi,35,55.0,0.4785154166546735,0.16197799982094496,0.12306628592989662
Xiaomi,36,45.0,0.4393182555834452,0.1443291815065789,0.07439596210088995
Xiaomi,37,49.0,0.468241127721053,0.16884695362763466,-0.1263676877228581
Xiaomi,38,55.0,0.4699279143051668,0.1423340839253454,-0.004038033295761457
Xiaomi,39,58.0,0.45672676635199577,0.1523601788591887,-0.007398816467872996
Xiaomi,40,51.0,0.448920905882237,0.1659704540677028,0.03688839764571657
Xiaomi,41,47.0,0.41463242344399714,0.19985448486656646,0.047495976566000186
Xiaomi,42,54.0,0.42962069747348625,0.20002105728839792,0.17459660292499596
Xiaomi,43,55.0,0.448957753858783,0.18806165892320453,0.1092761141332713
Xiaomi,44,51.0,0.46992385774558665,0.145894026721195,0.010025637333883957
Xiaomi,45,60.0,0.4523375516291708,0.1689117916030421,-0.05158148190627497
Xiaomi,46,44.0,0.3145434631320334,0.2219078705515466,0.026626612652431828
Xiaomi,47,55.0,0.4430796343494545,0.15556521068178517,0.04174837385388937
Xiaomi,48,37.0,0.4524079741708733,0.16422096123904778,0.039559370460542476
Xiaomi,49,28.0,0.3878739806158202,0.1679625828608767,0.008981130351977682
Xiaomi,50,47.0,0.4443905141125334,0.14762941922166006,-0.067811638988713
Xiaomi,51,40.0,0.42180852238088845,0.15870211624717548,-0.020393963670358062
Xiaomi,52,38.0,0.4625659743814092,0.1866756544021339,0.09407907636149933
Xiaomi,53,48.0,0.4817555163366099,0.15117796427403998,-0.09807836664064477
Xiaomi,54,36.0,0.5025306339893076,0.1219512974856973,-0.08032412433789836
Xiaomi,55,15.0,0.42971677482128146,0.1777495917657081,0.05680380016565323
Xiaomi,56,19.0,0.38928462643372386,0.21470183804434143,-0.03960491736468516
Xiaomi,57,26.0,0.4512039680893605,0.16228913704152514,-0.0027297491637560145
Xiaomi,58,27.0,0.4810262630107226,0.19326083784382994,0.054128714733653605
Xiaomi,59,22.0,0.4546108835122802,0.23645784184877636,-0.09455394609407945
Xiaomi,60,26.0,0.41137623901550585,0.19924268095051936,-0.045571476221084595
Xiaomi,61,12.0,0.42578882289429504,0.21242385568709274,0.1396165688832601
Xiaomi,62,24.0,0.4557286240160465,0.161703958666196,0.007531866586456694
Xiaomi,63,15.0,0.5116025149822235,0.10697604498693832,-0.004163295030593872
Xiaomi,64,20.0,0.4107452944270335,0.1879927295856092,-0.031146293506026268
Xiaomi,65,19.0,0.5339959922589754,0.11320963181799175,0.07237478031923897
Xiaomi,66,28.0,0.496531040008579,0.16894690113511854,-0.01774470062394227
Xiaomi,67,24.0,0.488841587677598,0.14261853688181833,0.019468707032501708
Xiaomi,68,10.0,0.44598826915025713,0.2071496732755168,0.3913422927260399
Xiaomi,69,10.0,0.5414320468902588,0.07537454099993121,-0.12255347669124603
Xiaomi,70,7.0,0.3618350215256214,0.24049027843128867,-0.08757483586668968
Xiaomi,71,11.0,0.5100930766625837,0.12863311295392968,0.2844875759699128
Xiaomi,72,8.0,0.46246014907956123,0.1786501231981722,0.5361940921284258
Xiaomi,73,1.0,0.5760951638221741,,0.0758381634950637
Xiaomi,74,11.0,0.4265974783761935,0.16527640853923392,0.19452408667315135
Xiaomi,75,4.0,0.5103375166654587,0.16583938544269364,-0.10213676281273366
Xiaomi,76,6.0,0.4855614975094795,0.16982814753786424,0.309559416025877
Xiaomi,77,7.0,0.4775201678276062,0.13612435785865748,-0.1735703897263323
Xiaomi,78,17.0,0.4646243045435232,0.1713532449518064,0.09696219160276301
Xiaomi,79,10.0,0.4511280465871096,0.15369761858299688,-0.11328065395355225
Xiaomi,80,12.0,0.49546802788972855,0.1678109186304213,0.07640899283190566
Xiaomi,81,11.0,0.4902896298603578,0.13227142548939794,-0.09274846823378041
Xiaomi,82,13.0,0.5187134513488183,0.06951229262489883,-0.041543134273244776
Xiaomi,83,18.0,0.4094106749527984,0.21288287776527395,0.04470284593602022
Xiaomi,84,22.0,0.46258623423901474,0.18507006408140383,-0.10141391188583591
Xiaomi,85,23.0,0.5203541057265323,0.10517672597105246,0.034060898601360946
Xiaomi,86,23.0,0.46577818594549014,0.13186052773582918,-0.08832169518522594
Xiaomi,87,23.0,0.46408713382223377,0.16951502716731895,-0.11364867764970532
Xiaomi,88,45.0,0.4426536773641904,0.17022242511035698,-0.008790147056182236
Xiaomi,89,34.0,0.5059339535586974,0.12299277612606448,-0.055873940644018794
Xiaomi,90,32.0,0.3868591092177667,0.21331807924051324,-0.10741701419465244
Xiaomi,91,34.0,0.47617822973167195,0.14932009679467204,0.10991620907888693
Xiaomi,92,30.0,0.39552602532009284,0.20034010570808616,-0.11589574913183849
Xiaomi,93,15.0,0.43883216281731924,0.1837535933472504,0.12301128606001537
Xiaomi,94,28.0,0.5156506310616221,0.07172111223969259,0.019753693602979187
Xiaomi,95,27.0,0.4320851785165292,0.18762560852604243,0.2144381893729722
Xiaomi,96,39.0,0.4873035336152101,0.13556185023937883,-0.1093838211053457
Xiaomi,97,34.0,0.4315183022990823,0.20567306024955428,0.09413204637958723
Xiaomi,98,29.0,0.479655129128489,0.16144224180814556,-0.10755599842503152
Xiaomi,99,21.0,0.39778591843233224,0.2236217213060243,0.015187908141385945
Xiaomi,100,16.0,0.5154095347970724,0.09973825383759728,0.157950468827039
Xiaomi,101,80.0,0.4212724064476788,0.1659482511173062,0.12586081528570503
Xiaomi,102,30.0,0.39376731428007283,0.2505917389640661,0.12741547698775926
Xiaomi,103,17.0,0.3946402256979662,0.20348783084952074,-0.008122989360023947
Xiaomi,104,37.0,0.4297922854689327,0.17894802166918855,0.12094960663769697
Xiaomi,105,25.0,0.4825216782093048,0.10187443804711033,0.11772646963596343
Xiaomi,106,28.0,0.49865027729954037,0.12077202029198751,-0.030806558605815684
Xiaomi,107,14.0,0.5227662537779126,0.09353177857600241,0.5680400025365608
Xiaomi,108,16.0,0.4536930304020643,0.1646907426033725,-0.019251300487667322
Xiaomi,109,15.0,0.47934602697690326,0.15960368553760793,0.16991268893082936
Xiaomi,110,11.0,0.3497033261440017,0.21612561095563854,0.32903534038500354
Xiaomi,111,6.0,0.4732791682084401,0.23604021385913948,0.3180298786610365
Xiaomi,112,7.0,0.5441509102072034,0.06898443324657093,0.024638876318931562
Xiaomi,113,11.0,0.4609257646582343,0.13312047041896377,0.17072936486114154
Xiaomi,114,7.0,0.40219429082104136,0.29317101980562155,0.4928652729306902
Xiaomi,115,11.0,0.44374824433841487,0.1848064379216796,0.24491513588211752
Xiaomi,116,8.0,0.4901040755212307,0.11217558580374785,0.05179180204868314
Xiaomi,117,5.0,0.44178401231765746,0.26411737729097085,0.061053655296564105
Xiaomi,118,8.0,0.5237587653100491,0.0968199450608422,0.10138492379337549
Xiaomi,119,1.0,0.2256286144256591,,0.9797911047935486
Xiaomi,120,1.0,0.66205894947052,,0.0075101256370544
Xiaomi,121,1.0,0.5274255275726318,,-0.9138611555099488
Xiaomi,122,1.0,0.0,,0.9657103419303894
Xiaomi,123,4.0,0.542262002825737,0.06059061163078785,0.009334050118923153
Xiaomi,124,2.0,0.5611061453819275,0.08577347287300555,0.011191960424184803
Xiaomi,125,2.0,0.3707003593444824,0.06105763367555001,0.26845900714397436
Xiaomi,126,3.0,0.4949000080426534,0.07671747342264279,0.3567950737973054
Xiaomi,127,3.0,0.5565835038820902,0.09438801734985078,-0.42138225957751274
Xiaomi,128,1.0,0.340294748544693,,-0.1302245259284973
Xiaomi,129,1.0,0.2893786430358886,,0.6885884404182434
Xiaomi,130,3.0,0.3603854974110921,0.09449546185394517,-0.25881757338841754
Xiaomi,131,1.0,0.5348783135414124,,0.0228776037693023
Xiaomi,132,3.0,0.19871888558069864,0.2700998697677669,0.3055143381158511
Xiaomi,133,2.0,0.5059737861156464,0.006305716446260389,-0.9001515507698059
Xiaomi,134,4.0,0.5421695113182068,0.06525051145249183,-0.10081446450203657
Xiaomi,135,5.0,0.2735181421041489,0.22386021309035156,-0.2656265437602997
Xiaomi,136,5.0,0.4334905602037907,0.25389815940679844,-0.39749331772327423
Xiaomi,137,3.0,0.4309859573841095,0.08525257576541624,-0.009193291266759218
Xiaomi,138,2.0,0.3121973127126694,0.02716046177820859,0.04545235261321065
Xiaomi,139,2.0,0.37268616259098053,0.06382240371759197,0.22322966158390045
Xiaomi,140,2.0,0.1320069823414087,0.16029165882713517,-0.28058637864887714
Xiaomi,141,2.0,0.5638343989849091,0.10117894679385907,-0.3279520571231842
Xiaomi,144,1.0,0.4241132140159607,,0.273242175579071
Xiaomi,145,8.0,0.4885822869837284,0.09184638840652189,0.1460809325799346
Xiaomi,146,13.0,0.4678492614856133,0.1832105557425613,0.10826539706725341
Xiaomi,147,14.0,0.4960115293839148,0.2099699802467171,0.04812287326369967
Xiaomi,148,9.0,0.43956206573380363,0.1983120207250008,0.06254475894901487
Xiaomi,149,8.0,0.53230045363307,0.12613362851693047,0.40413386933505535
Xiaomi,150,3.0,0.5406135121981303,0.1138160196246367,-0.3205738166968028
Xiaomi,151,4.0,0.5479685738682747,0.1695492640007759,-0.29278532788157463
Xiaomi,152,4.0,0.6166027262806892,0.08110198781779078,-0.15007351338863373
Xiaomi,153,8.0,0.5019352659583092,0.09460512256536914,-0.27780121471732855
Xiaomi,154,10.0,0.47064600735902784,0.17901995152916858,-0.1281634084880352
Xiaomi,155,5.0,0.5852521657943726,0.046771937144997285,-0.052141062915325206
Xiaomi,156,7.0,0.5372518301010132,0.1011772549932226,0.45668690545218327
Xiaomi,157,14.0,0.4722044308270727,0.1932837672316013,-0.018368983907358995
Xiaomi,158,6.0,0.38269761701424915,0.23668253786480312,-0.015329745908578237
Xiaomi,159,2.0,0.3069712650030851,0.3498897152003696,0.8555425405502319
Xiaomi,161,1.0,0.6146405339241028,,-0.0049102939665317
Xiaomi,163,1.0,0.5026262402534485,,0.1525866091251373
Xiaomi,168,1.0,-0.151988536119461,,-0.8858060240745544
Xiaomi,169,1.0,-0.0377232208847999,,0.003119058907032
Xiaomi,170,1.0,0.4131600260734558,,0.9329121112823486
Xiaomi,171,1.0,0.5382950305938721,,0.829802930355072
Xiaomi,172,3.0,0.2955543051163355,0.2370630325896926,0.6256895537177721
Xiaomi,173,1.0,0.0595618747174739,,0.980732798576355
Xiaomi,174,1.0,0.3907594382762909,,0.044074147939682
Xiaomi,175,2.0,0.2762397304177284,0.19409360255444433,0.575974702835083
Xiaomi,176,1.0,0.4258235991001129,,-0.090537704527378
Xiaomi,178,1.0,0.7090604901313782,,0.8626218438148499
Xiaomi,179,1.0,0.0,,0.797659695148468
Xiaomi,180,3.0,0.3897702197233836,0.14323074419797832,0.4801880071560542
Xiaomi,183,1.0,0.5151001811027527,,0.5352100729942322
Xiaomi,184,3.0,0.4178823033968608,0.13442779475221261,0.11990157763163249
Xiaomi,191,1.0,0.2215990722179412,,0.0202150214463472
Xiaomi,193,1.0,0.0819864720106124,,0.6001467704772949
Xiaomi,194,1.0,0.0,,0.0
Xiaomi,196,1.0,0.0,,0.0
Xiaomi,198,2.0,0.4180056601762771,0.03910972553377475,0.17864079400897026
Xiaomi,200,1.0,0.2382264137268066,,0.9764655232429504
Xiaomi,202,1.0,0.0595618709921836,,0.97579687833786
Xiaomi,203,2.0,0.2869173288345337,0.40576237771765866,0.1456395387649536
Xiaomi,206,1.0,0.4887866079807281,,0.1702660322189331
Xiaomi,210,1.0,0.0,,0.948186457157135
Xiaomi,214,2.0,0.39977477490901947,0.19920887072780236,0.49150005728006363
Xiaomi,218,1.0,0.5790275931358337,,0.9547277688980104
Xiaomi,223,1.0,0.401730477809906,,0.978692352771759
Xiaomi,226,2.0,0.10742136836051934,0.025403043562425648,0.973697930574417
Xiaomi,230,1.0,0.1387740671634674,,0.9787032604217528
Xiaomi,231,1.0,0.0595618709921836,,0.6365165710449219
Xiaomi,233,1.0,0.0823141634464263,,0.9726959466934204
Xiaomi,247,1.0,0.4436339735984802,,0.9862350821495056
